purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method
P06973,C0160,Clothing,Smartphone,1.0,492.21,2024-08-09,FL,Express
P06974,C0248,Home & Garden,Tennis Racket,5.0,227.01,2024-02-16,CA,Overnight
P06975,C0420,Electronics,Hat,2.0,136.48,2024-06-21,WA,Express
P06976,C0048,Sports,Dumbbells,4.0,342.0,2024-04-10,NY,Overnight
P06977,C0081,Home & Garden,Magazine,4.0,186.94,2024-08-30,WA,Standard
P06978,C0171,Electronics,T-Shirt,4.0,423.74,2024-05-07,IL,Overnight
P06979,C0368,Home & Garden,Basketball,2.0,315.45,2024-02-16,TX,Standard
P06980,C0027,Clothing,Basketball,1.0,496.22,2024-11-01,CA,Standard
P06981,C0247,Home & Garden,Jacket,2.0,208.66,2024-03-10,WA,Standard
P06982,C0131,Books,Novel,2.0,168.62,2024-02-01,CA,Express
P06983,C0490,Electronics,Running Shoes,1.0,43.54,2024-01-03,IL,Standard
P06984,C0030,Electronics,Running Shoes,2.0,449.92,2024-06-19,CA,Express
P06985,C0169,Electronics,Jeans,4.0,419.7,2024-09-21,NY,Overnight
P06986,C0322,Home & Garden,Jacket,1.0,391.38,2024-07-12,NY,Express
P06987,C0390,Sports,Laptop,1.0,87.12,2024-04-23,FL,Express
P06988,C0419,Sports,Running Shoes,1.0,337.57,2024-12-18,WA,Overnight
P06989,C0211,Clothing,Jeans,1.0,241.45,2024-09-25,CA,
P06990,C0437,Sports,Novel,4.0,115.22,2024-02-19,NY,Express
P06991,C0339,Home & Garden,Yoga Mat,,400.08,2024-05-28,WA,Overnight
P06992,C0209,Electronics,Lamp,1.0,404.69,2024-04-29,TX,Standard
P06993,C0194,Clothing,Headphones,1.0,498.89,2024-10-21,CA,Overnight
P06994,C0479,Home & Garden,Garden Tools,4.0,492.2,2024-10-14,WA,Standard
P06995,C0335,Home & Garden,Monitor,2.0,137.36,2024-08-20,CA,Overnight
P06996,C0077,Clothing,Running Shoes,3.0,280.81,2024-04-11,WA,Overnight
P06997,C0385,Electronics,Basketball,3.0,413.13,2024-03-09,NY,Express
P06998,C0437,Home & Garden,Smartphone,1.0,410.84,2024-01-25,FL,Standard
P06999,C0118,Electronics,Dumbbells,3.0,285.89,2024-03-24,NY,Overnight
P07000,C0240,Books,Monitor,4.0,97.41,2024-08-13,WA,Standard
P07001,C0207,Books,Cushion,1.0,126.08,2024-03-19,FL,Overnight
P07002,C0051,Clothing,Plant Pot,1.0,378.51,2024-11-05,IL,
P07003,C0406,Home & Garden,Yoga Mat,4.0,241.6,2024-09-17,WA,Overnight
P07004,C0419,Sports,Dumbbells,3.0,474.16,2024-07-23,WA,Express
P07005,C0358,Clothing,Plant Pot,2.0,326.7,2024-01-30,NY,Overnight
P07006,C0217,Home & Garden,Garden Tools,5.0,139.82,2024-04-18,FL,Express
P07007,C0164,Home & Garden,Rug,2.0,143.49,2024-05-24,TX,Overnight
P07008,C0402,Books,Tennis Racket,3.0,428.43,2024-07-11,NY,Express
P07009,C0494,Clothing,Novel,3.0,444.09,2024-11-19,WA,Overnight
P07010,C0100,Sports,Cushion,1.0,313.04,2024-10-14,WA,Overnight
P07011,C0381,Home & Garden,Shoes,2.0,407.26,2024-04-19,IL,Express
P07012,C0120,Electronics,Hat,2.0,239.1,2024-08-06,WA,
P07013,C0003,Electronics,Rug,4.0,136.42,2024-05-12,FL,Express
P07014,C0401,Home & Garden,Lamp,5.0,157.7,2024-01-15,NY,Overnight
P07015,C0306,Sports,Cookbook,,353.89,2024-11-14,TX,Standard
P07016,C0228,Sports,Shoes,2.0,168.68,2024-06-13,WA,Standard
P07017,C0037,Electronics,Garden Tools,4.0,418.31,2024-07-30,WA,Standard
P07018,C0167,Electronics,Textbook,3.0,97.26,2024-02-22,CA,Express
P07019,C0410,Books,Dumbbells,2.0,395.25,2024-03-19,TX,Standard
P07020,C0487,Sports,Shoes,4.0,328.71,2024-04-15,IL,Standard
P07021,C0222,Books,Hat,4.0,436.55,2024-07-14,CA,Overnight
P07022,C0082,Sports,Hat,4.0,34.48,2024-04-14,TX,Express
P07023,C0082,Electronics,Magazine,4.0,147.71,2024-02-07,IL,Overnight
P07024,C0037,Electronics,Jeans,5.0,351.74,2024-09-26,NY,Standard
P07025,C0091,Sports,Garden Tools,4.0,207.84,2024-08-19,FL,Standard
P07026,C0027,Home & Garden,Laptop,3.0,436.03,2024-08-03,WA,Overnight
P07027,C0414,Electronics,Headphones,2.0,226.67,2024-12-29,FL,Standard
P07028,C0285,Home & Garden,Lamp,2.0,213.46,2024-11-15,NY,Overnight
P07029,C0050,Clothing,Basketball,3.0,335.85,2024-08-08,CA,Standard
P07030,C0150,Books,Tennis Racket,3.0,95.19,2024-04-17,WA,Express
P07031,C0498,Clothing,Garden Tools,2.0,81.4,2024-08-08,TX,Standard
P07032,C0193,Home & Garden,Tennis Racket,2.0,64.4,2024-07-24,NY,Express
P07033,C0265,Books,Jeans,2.0,353.22,2024-09-09,WA,Express
P07034,C0169,Sports,Cushion,4.0,464.16,2024-11-09,FL,Standard
P07035,C0188,Sports,Hat,5.0,293.58,2024-02-24,WA,Express
P07036,C0348,Sports,Garden Tools,1.0,173.25,2024-05-04,NY,Standard
P07037,C0459,Books,Basketball,4.0,286.93,2024-05-01,FL,Standard
P07038,C0347,Home & Garden,Cushion,3.0,351.6,2024-08-17,TX,Standard
P07039,C0102,Electronics,Basketball,4.0,287.1,2024-05-19,FL,Express
P07040,C0490,Clothing,Jacket,3.0,137.24,2024-03-12,NY,Standard
P07041,C0334,Books,Garden Tools,2.0,39.22,2024-06-15,NY,Overnight
P07042,C0473,Books,Laptop,3.0,26.67,2024-11-26,FL,Overnight
P07043,C0325,Home & Garden,Garden Tools,2.0,267.68,2024-01-16,TX,Overnight
P07044,C0261,Clothing,Rug,5.0,329.34,2024-12-14,IL,Express
P07045,C0123,Home & Garden,Headphones,4.0,493.31,2024-02-03,TX,Overnight
P07046,C0124,Clothing,Garden Tools,1.0,304.56,2024-09-09,WA,Standard
P07047,C0321,Books,Jacket,,177.28,2024-07-09,IL,Express
P07048,C0197,Electronics,Novel,1.0,121.27,2024-01-15,TX,Standard
P07049,C0204,Home & Garden,Jacket,3.0,423.93,2024-11-23,NY,
P07050,C0008,Home & Garden,Jeans,1.0,71.26,2024-11-24,FL,
P07051,C0213,Electronics,Lamp,2.0,59.24,2024-07-31,CA,Standard
P07052,C0320,Sports,Basketball,4.0,304.53,2024-02-17,CA,Standard
P07053,C0233,Electronics,Basketball,3.0,203.94,2024-10-06,NY,Standard
P07054,C0456,Electronics,Magazine,4.0,473.39,2024-08-09,IL,Overnight
P07055,C0388,Sports,Jeans,4.0,331.05,2024-07-24,CA,Overnight
P07056,C0239,Books,Jacket,5.0,149.35,2024-01-13,TX,Express
P07057,C0498,Books,Jacket,5.0,42.62,2024-08-21,FL,Overnight
P07058,C0243,Clothing,Laptop,2.0,493.73,2024-05-18,CA,Standard
P07059,C0119,Home & Garden,Dumbbells,1.0,108.78,2024-01-11,TX,Standard
P07060,C0175,Books,Jacket,1.0,232.18,2024-07-17,WA,Overnight
P07061,C0168,Electronics,Cushion,2.0,237.21,2024-01-04,WA,Express
P07062,C0303,Clothing,Magazine,4.0,18.42,2024-06-20,NY,Standard
P07063,C0186,Books,Rug,2.0,429.13,2024-06-04,NY,Express
P07064,C0197,Clothing,Lamp,4.0,396.63,2024-11-12,TX,Express
P07065,C0278,Home & Garden,Magazine,3.0,379.04,2024-02-13,NY,Standard
P07066,C0168,Sports,Hat,2.0,282.53,2024-09-18,WA,Express
P07067,C0389,Sports,Yoga Mat,5.0,10.66,2024-11-15,FL,Standard
P07068,C0246,Sports,Plant Pot,2.0,40.31,2024-04-12,NY,Express
P07069,C0131,Sports,Magazine,1.0,138.07,2024-01-08,FL,Overnight
P07070,C0380,Electronics,T-Shirt,4.0,218.99,2024-01-29,TX,Express
P07071,C0484,Books,Monitor,1.0,203.11,2024-03-29,NY,Overnight
P07072,C0380,Books,Tablet,4.0,15.7,2024-10-28,TX,Express
P07073,C0155,Books,Jeans,4.0,247.68,2024-03-31,WA,Overnight
P07074,C0481,Electronics,Novel,2.0,247.13,2024-11-24,TX,Express
P07075,C0169,Sports,T-Shirt,4.0,16.62,2024-08-07,TX,Express
P07076,C0300,Sports,Cookbook,2.0,17.18,2024-08-31,FL,Standard
P07077,C0307,Electronics,Running Shoes,4.0,23.46,2024-04-22,IL,Overnight
P07078,C0434,Electronics,Smartphone,5.0,200.3,2024-12-02,WA,Overnight
P07079,C0411,Electronics,Novel,5.0,187.99,2024-11-18,IL,Standard
P07080,C0405,Electronics,Cushion,4.0,51.7,2024-11-04,TX,Overnight
P07081,C0176,Home & Garden,Running Shoes,1.0,94.14,2024-08-22,CA,Standard
P07082,C0255,Books,Tablet,5.0,379.85,2024-09-21,WA,Standard
P07083,C0483,Electronics,Jeans,5.0,34.53,2024-01-30,IL,Express
P07084,C0279,Electronics,Novel,4.0,15.86,2024-05-21,IL,Overnight
P07085,C0227,Electronics,Lamp,5.0,316.08,2024-08-09,WA,
P07086,C0083,Clothing,Garden Tools,3.0,326.4,2024-09-18,IL,Standard
P07087,C0257,Electronics,T-Shirt,4.0,240.51,2024-06-18,TX,Express
P07088,C0300,Sports,Lamp,1.0,324.94,2024-02-04,FL,Standard
P07089,C0127,Clothing,Textbook,2.0,208.46,2024-04-27,TX,Express
P07090,C0141,Clothing,Tablet,4.0,28.71,2024-06-25,WA,Standard
P07091,C0459,Clothing,Plant Pot,1.0,290.18,2024-04-11,WA,
P07092,C0186,Sports,Cookbook,1.0,178.08,2024-07-11,FL,Standard
P07093,C0203,Home & Garden,Yoga Mat,4.0,346.69,2024-09-17,CA,Express
P07094,C0489,Electronics,Tablet,1.0,81.72,2024-11-24,CA,Overnight
P07095,C0243,Home & Garden,Laptop,3.0,398.16,2024-08-28,FL,Express
P07096,C0112,Electronics,Textbook,2.0,300.8,2024-10-31,NY,Overnight
P07097,C0248,Clothing,Yoga Mat,2.0,380.07,2024-09-19,FL,Overnight
P07098,C0010,Home & Garden,Textbook,1.0,336.59,2024-06-12,FL,Express
P07099,C0048,Home & Garden,Yoga Mat,,177.3,2024-04-29,FL,Express
P07100,C0323,Home & Garden,Laptop,5.0,438.96,2024-06-06,FL,Overnight
P07101,C0190,Sports,Rug,5.0,155.72,2024-12-26,TX,Standard
P07102,C0416,Home & Garden,T-Shirt,5.0,269.28,2024-08-28,WA,Express
P07103,C0189,Sports,Rug,2.0,98.65,2024-07-19,TX,Express
P07104,C0412,Clothing,Jeans,5.0,275.57,2024-05-23,FL,Standard
P07105,C0153,Clothing,Smartphone,,202.59,2024-03-29,WA,Standard
P07106,C0386,Sports,Cushion,3.0,454.63,2024-08-22,IL,Express
P07107,C0051,Electronics,Novel,5.0,398.55,2024-01-11,FL,Express
P07108,C0275,Home & Garden,Shoes,2.0,378.86,2024-06-24,NY,Express
P07109,C0378,Books,Running Shoes,4.0,468.99,2024-06-21,NY,Overnight
P07110,C0077,Books,Hat,1.0,340.73,2024-05-20,CA,Express
P07111,C0186,Books,Cushion,3.0,200.71,2024-07-16,NY,Standard
P07112,C0271,Clothing,Rug,3.0,365.79,2024-09-23,CA,Standard
P07113,C0327,Electronics,T-Shirt,2.0,397.93,2024-12-19,FL,Overnight
P07114,C0180,Electronics,Shoes,4.0,287.43,2024-09-06,IL,Express
P07115,C0143,Sports,Monitor,5.0,324.1,2024-08-24,IL,Overnight
P07116,C0345,Electronics,Lamp,5.0,69.33,2024-02-03,CA,
P07117,C0428,Electronics,Shoes,2.0,393.39,2024-06-15,WA,Express
P07118,C0230,Clothing,Dumbbells,1.0,225.86,2024-10-03,CA,Standard
P07119,C0363,Home & Garden,Yoga Mat,2.0,487.89,2024-11-15,CA,Overnight
P07120,C0338,Books,Magazine,2.0,181.75,2024-03-09,WA,Overnight
P07121,C0251,Electronics,Headphones,4.0,327.93,2024-06-27,IL,Overnight
P07122,C0321,Clothing,Dumbbells,1.0,227.35,2024-05-21,CA,Overnight
P07123,C0017,Home & Garden,Plant Pot,4.0,392.59,2024-09-15,NY,Overnight
P07124,C0026,Sports,Lamp,2.0,359.33,2024-07-20,FL,Express
P07125,C0121,Home & Garden,Magazine,3.0,69.26,2024-04-19,IL,Overnight
P07126,C0096,Electronics,Dumbbells,4.0,469.39,2024-06-30,NY,Express
P07127,C0099,Books,Headphones,5.0,179.93,2024-06-28,FL,Express
P07128,C0196,Electronics,Cushion,2.0,331.65,2024-09-22,IL,Express
P07129,C0061,Sports,Yoga Mat,3.0,270.17,2024-06-12,TX,Express
P07130,C0424,Home & Garden,Smartphone,5.0,371.54,2024-02-01,IL,Express
P07131,C0157,Books,Plant Pot,4.0,444.0,2024-09-15,FL,Overnight
P07132,C0446,Sports,Magazine,1.0,462.46,2024-02-12,FL,Standard
P07133,C0440,Books,Plant Pot,4.0,241.79,2024-05-28,CA,Express
P07134,C0073,Electronics,Rug,1.0,123.4,2024-02-15,NY,Overnight
P07135,C0462,Home & Garden,Tablet,4.0,62.97,2024-10-15,WA,Standard
P07136,C0488,Clothing,Hat,3.0,11.02,2024-10-12,FL,Express
P07137,C0229,Clothing,Tablet,3.0,83.17,2024-07-13,FL,Standard
P07138,C0029,Clothing,Dumbbells,2.0,150.55,2024-05-29,FL,Overnight
P07139,C0142,Home & Garden,Headphones,4.0,370.0,2024-01-03,NY,Express
P07140,C0228,Clothing,Shoes,3.0,337.22,2024-12-23,FL,Express
P07141,C0274,Home & Garden,Monitor,4.0,263.66,2024-09-18,IL,Express
P07142,C0193,Clothing,Hat,5.0,417.3,2024-05-05,CA,Express
P07143,C0159,Home & Garden,Shoes,3.0,17.64,2024-05-04,CA,Overnight
P07144,C0354,Sports,Garden Tools,2.0,122.99,2024-09-15,TX,Express
P07145,C0145,Home & Garden,Garden Tools,1.0,475.38,2024-10-13,TX,Express
P07146,C0252,Books,Shoes,4.0,391.38,2024-03-11,NY,Express
P07147,C0333,Sports,Cushion,4.0,363.55,2024-05-30,NY,Standard
P07148,C0288,Electronics,Laptop,3.0,78.42,2024-11-11,FL,Standard
P07149,C0297,Home & Garden,Cushion,,451.35,2024-08-04,FL,Overnight
P07150,C0270,Books,Laptop,4.0,171.29,2024-01-01,FL,Express
P07151,C0209,Books,Hat,3.0,97.9,2024-06-17,FL,Overnight
P07152,C0459,Home & Garden,Hat,5.0,468.83,2024-04-23,IL,Express
P07153,C0424,Clothing,Cushion,5.0,182.06,2024-05-14,IL,Express
P07154,C0325,Home & Garden,Jacket,2.0,96.68,2024-05-08,IL,Standard
P07155,C0181,Electronics,Tennis Racket,4.0,320.35,2024-04-05,FL,
P07156,C0019,Home & Garden,Lamp,4.0,448.72,2024-01-21,NY,Standard
P07157,C0355,Sports,Monitor,1.0,60.29,2024-06-03,FL,Standard
P07158,C0087,Clothing,Tennis Racket,2.0,206.53,2024-09-14,WA,Express
P07159,C0258,Books,Textbook,5.0,328.65,2024-12-19,WA,Express
P07160,C0112,Clothing,Laptop,,25.47,2024-07-28,WA,Standard
P07161,C0305,Clothing,Basketball,3.0,139.05,2024-01-29,TX,Overnight
P07162,C0060,Sports,Hat,4.0,68.95,2024-03-31,WA,Overnight
P07163,C0350,Clothing,Tablet,5.0,158.43,2024-10-12,FL,Standard
P07164,C0441,Electronics,Smartphone,1.0,71.17,2024-08-08,IL,Express
P07165,C0217,Electronics,T-Shirt,4.0,372.27,2024-03-10,FL,Overnight
P07166,C0162,Books,Novel,5.0,84.76,2024-07-10,IL,Express
P07167,C0322,Sports,Basketball,3.0,67.49,2024-09-19,WA,Overnight
P07168,C0204,Electronics,Magazine,3.0,131.55,2024-02-12,FL,Overnight
P07169,C0345,Electronics,Magazine,3.0,476.55,2024-02-14,CA,Express
P07170,C0457,Sports,T-Shirt,1.0,47.64,2024-08-10,TX,Overnight
P07171,C0463,Books,Running Shoes,2.0,330.09,2024-08-10,WA,Standard
P07172,C0202,Books,Jeans,3.0,370.08,2024-05-08,TX,Standard
P07173,C0374,Books,Yoga Mat,1.0,397.32,2024-01-10,TX,Express
P07174,C0343,Clothing,Textbook,3.0,396.23,2024-02-01,NY,Express
P07175,C0494,Sports,Tennis Racket,,356.62,2024-01-10,NY,Express
P07176,C0375,Clothing,Yoga Mat,5.0,368.67,2024-04-18,TX,Express
P07177,C0094,Clothing,Shoes,5.0,443.69,2024-12-09,NY,Standard
P07178,C0180,Home & Garden,Cookbook,2.0,456.12,2024-05-28,IL,Express
P07179,C0012,Sports,Laptop,1.0,292.43,2024-07-04,IL,Overnight
P07180,C0048,Books,Dumbbells,5.0,165.74,2024-07-25,FL,Overnight
P07181,C0010,Clothing,Cushion,2.0,235.22,2024-07-28,CA,Standard
P07182,C0368,Books,Jeans,,141.14,2024-06-15,WA,Express
P07183,C0254,Home & Garden,Shoes,3.0,347.98,2024-05-19,WA,Standard
P07184,C0274,Books,Running Shoes,5.0,107.78,2024-12-03,TX,Standard
P07185,C0204,Sports,Rug,5.0,491.5,2024-04-10,IL,Overnight
P07186,C0046,Home & Garden,Shoes,4.0,189.46,2024-04-10,WA,Express
P07187,C0240,Electronics,Tennis Racket,4.0,409.11,2024-02-03,IL,Overnight
P07188,C0062,Electronics,Monitor,,449.85,2024-02-16,NY,Overnight
P07189,C0402,Sports,Tablet,4.0,312.94,2024-03-27,NY,
P07190,C0382,Sports,Rug,1.0,173.48,2024-06-23,CA,Standard
P07191,C0273,Home & Garden,Rug,3.0,58.23,2024-08-23,IL,Standard
P07192,C0382,Sports,Cushion,3.0,273.42,2024-05-15,WA,Overnight
P07193,C0194,Books,Basketball,1.0,498.8,2024-07-08,FL,Standard
P07194,C0357,Sports,Shoes,3.0,298.36,2024-09-17,CA,Overnight
P07195,C0386,Sports,Monitor,1.0,456.51,2024-02-01,WA,Overnight
P07196,C0282,Electronics,Shoes,2.0,178.4,2024-08-27,IL,Express
P07197,C0484,Electronics,Running Shoes,4.0,385.9,2024-06-21,WA,
P07198,C0492,Clothing,Shoes,1.0,19.9,2024-11-16,FL,Overnight
P07199,C0390,Electronics,Tennis Racket,1.0,489.18,2024-07-20,NY,Overnight
P07200,C0489,Electronics,Tennis Racket,2.0,471.8,2024-03-08,FL,Overnight
P07201,C0298,Sports,Tennis Racket,4.0,367.7,2024-03-19,CA,Overnight
P07202,C0438,Books,Laptop,2.0,257.66,2024-03-12,TX,
P07203,C0368,Electronics,Magazine,2.0,418.44,2024-06-11,CA,Standard
P07204,C0056,Electronics,Running Shoes,1.0,207.42,2024-07-10,FL,Standard
P07205,C0131,Home & Garden,Tennis Racket,,296.86,2024-03-06,FL,Overnight
P07206,C0091,Electronics,Running Shoes,1.0,462.59,2024-07-17,FL,Express
P07207,C0102,Electronics,Lamp,1.0,486.52,2024-06-24,FL,Standard
P07208,C0050,Sports,Shoes,3.0,155.82,2024-08-02,CA,Express
P07209,C0031,Sports,Yoga Mat,2.0,70.43,2024-09-24,CA,Standard
P07210,C0182,Sports,Running Shoes,2.0,259.89,2024-07-01,IL,Standard
P07211,C0140,Sports,Laptop,1.0,435.11,2024-09-26,NY,Standard
P07212,C0170,Sports,Smartphone,2.0,389.32,2024-01-31,TX,Standard
P07213,C0001,Books,Dumbbells,5.0,250.65,2024-10-09,WA,Overnight
P07214,C0145,Home & Garden,Garden Tools,1.0,201.7,2024-12-25,IL,Standard
P07215,C0461,Books,Smartphone,3.0,16.06,2024-07-15,FL,Express
P07216,C0352,Clothing,Yoga Mat,3.0,374.84,2024-01-16,NY,Express
P07217,C0204,Books,Cookbook,4.0,241.67,2024-12-03,FL,Standard
P07218,C0016,Sports,Tennis Racket,,290.83,2024-02-06,FL,Overnight
P07219,C0030,Clothing,Plant Pot,2.0,60.06,2024-06-01,NY,Overnight
P07220,C0337,Books,Tennis Racket,5.0,167.5,2024-12-17,IL,Standard
P07221,C0027,Electronics,T-Shirt,2.0,122.96,2024-02-22,FL,Standard
P07222,C0478,Home & Garden,Magazine,1.0,183.88,2024-04-04,IL,Standard
P07223,C0217,Clothing,Monitor,1.0,48.21,2024-12-17,TX,Overnight
P07224,C0289,Books,Smartphone,1.0,306.61,2024-10-20,TX,Overnight
P07225,C0419,Books,Shoes,3.0,66.05,2024-07-18,NY,Overnight
P07226,C0257,Clothing,Jeans,3.0,61.52,2024-08-14,FL,Overnight
P07227,C0375,Clothing,Smartphone,4.0,238.26,2024-09-18,TX,Express
P07228,C0173,Sports,Tennis Racket,5.0,440.14,2024-06-28,NY,Standard
P07229,C0422,Books,Yoga Mat,3.0,84.38,2024-01-19,NY,Standard
P07230,C0219,Clothing,Yoga Mat,4.0,51.14,2024-11-13,NY,Standard
P07231,C0212,Books,Basketball,4.0,170.22,2024-07-29,IL,Overnight
P07232,C0124,Books,Hat,4.0,299.39,2024-03-28,FL,Express
P07233,C0200,Books,Tablet,3.0,10.49,2024-02-24,CA,Standard
P07234,C0415,Books,Dumbbells,4.0,40.53,2024-11-14,FL,Express
P07235,C0142,Sports,Monitor,1.0,229.76,2024-10-08,WA,Express
P07236,C0139,Home & Garden,Yoga Mat,5.0,137.64,2024-10-19,IL,Overnight
P07237,C0496,Books,Hat,5.0,137.21,2024-03-05,NY,Standard
P07238,C0428,Clothing,Rug,5.0,495.79,2024-11-08,CA,Overnight
P07239,C0312,Home & Garden,Cushion,5.0,81.22,2024-01-06,IL,Overnight
P07240,C0217,Books,Plant Pot,1.0,360.7,2024-01-18,TX,Overnight
P07241,C0165,Books,Cushion,3.0,184.36,2024-01-23,CA,Express
P07242,C0282,Electronics,Novel,5.0,50.66,2024-07-13,WA,Express
P07243,C0148,Electronics,Plant Pot,2.0,157.88,2024-04-25,WA,Express
P07244,C0412,Home & Garden,Textbook,5.0,384.97,2024-06-07,CA,Express
P07245,C0008,Sports,Yoga Mat,1.0,353.94,2024-04-19,TX,Standard
P07246,C0002,Electronics,Basketball,3.0,311.99,2024-12-15,CA,Overnight
P07247,C0288,Home & Garden,Jeans,2.0,239.49,2024-01-28,FL,Express
P07248,C0409,Books,Cookbook,4.0,289.9,2024-09-13,NY,Overnight
P07249,C0165,Home & Garden,Tablet,2.0,265.02,2024-11-08,IL,Express
P07250,C0412,Sports,Plant Pot,5.0,113.33,2024-02-07,FL,Express
P07251,C0275,Home & Garden,T-Shirt,2.0,425.6,2024-02-19,IL,Overnight
P07252,C0363,Books,Tennis Racket,1.0,389.7,2024-09-02,CA,Standard
P07253,C0031,Clothing,Rug,4.0,35.91,2024-09-29,IL,Standard
P07254,C0174,Sports,Dumbbells,2.0,176.75,2024-10-04,WA,Standard
P07255,C0133,Electronics,Garden Tools,4.0,304.48,2024-09-21,CA,Overnight
P07256,C0197,Clothing,Dumbbells,3.0,423.13,2024-01-07,CA,Express
P07257,C0234,Home & Garden,Tablet,5.0,233.93,2024-02-02,FL,Standard
P07258,C0339,Sports,Garden Tools,2.0,277.04,2024-10-31,TX,Standard
P07259,C0329,Books,Novel,3.0,71.1,2024-12-30,CA,Standard
P07260,C0405,Electronics,Plant Pot,1.0,119.27,2024-04-28,IL,Express
P07261,C0289,Sports,Jacket,1.0,268.82,2024-04-06,TX,Standard
P07262,C0405,Books,Jacket,2.0,287.19,2024-03-20,TX,Overnight
P07263,C0272,Clothing,Tablet,4.0,317.85,2024-07-30,IL,Overnight
P07264,C0115,Sports,Plant Pot,2.0,213.03,2024-10-16,WA,Express
P07265,C0086,Clothing,Dumbbells,3.0,446.15,2024-03-24,FL,Express
P07266,C0329,Electronics,Smartphone,3.0,416.45,2024-02-13,FL,Express
P07267,C0352,Electronics,Running Shoes,3.0,147.38,2024-06-25,FL,Express
P07268,C0003,Clothing,Tennis Racket,1.0,192.77,2024-09-05,CA,Standard
P07269,C0073,Electronics,Tablet,4.0,370.17,2024-01-31,CA,
P07270,C0101,Books,Rug,5.0,281.63,2024-11-22,TX,Standard
P07271,C0464,Books,Garden Tools,1.0,166.28,2024-08-12,FL,Overnight
P07272,C0047,Home & Garden,Monitor,5.0,83.95,2024-09-03,WA,Standard
P07273,C0291,Home & Garden,Running Shoes,4.0,134.7,2024-10-18,FL,Overnight
P07274,C0420,Electronics,Magazine,2.0,183.29,2024-05-08,FL,
P07275,C0078,Home & Garden,Hat,3.0,132.71,2024-01-09,NY,Express
P07276,C0157,Sports,T-Shirt,3.0,336.64,2024-09-04,CA,Standard
P07277,C0087,Sports,Plant Pot,1.0,178.84,2024-06-29,CA,
P07278,C0416,Electronics,Basketball,4.0,346.94,2024-07-30,CA,Overnight
P07279,C0141,Books,Jeans,5.0,288.57,2024-03-31,FL,Standard
P07280,C0238,Electronics,Jacket,2.0,370.7,2024-02-13,CA,Express
P07281,C0335,Electronics,Basketball,1.0,64.14,2024-08-15,IL,Overnight
P07282,C0244,Home & Garden,Magazine,1.0,399.55,2024-11-09,CA,Overnight
P07283,C0201,Books,Rug,4.0,222.05,2024-07-21,TX,Overnight
P07284,C0078,Books,Cushion,1.0,40.89,2024-10-16,CA,Express
P07285,C0381,Sports,Rug,3.0,121.93,2024-11-25,CA,Standard
P07286,C0316,Home & Garden,Monitor,1.0,29.11,2024-11-07,IL,Standard
P07287,C0023,Sports,Headphones,1.0,282.32,2024-01-05,NY,Standard
P07288,C0377,Electronics,Novel,5.0,79.73,2024-12-09,IL,
P07289,C0151,Books,Tennis Racket,,286.46,2024-09-08,CA,Overnight
P07290,C0025,Sports,Cushion,4.0,437.7,2024-08-15,TX,Overnight
P07291,C0021,Sports,Magazine,5.0,261.77,2024-12-08,NY,Standard
P07292,C0026,Sports,Magazine,1.0,325.21,2024-02-21,WA,Express
P07293,C0420,Clothing,Monitor,5.0,464.35,2024-09-22,IL,Overnight
P07294,C0427,Clothing,T-Shirt,5.0,230.9,2024-06-16,WA,Overnight
P07295,C0035,Books,Novel,3.0,361.38,2024-09-02,IL,Standard
P07296,C0241,Clothing,Smartphone,4.0,487.11,2024-09-22,FL,
P07297,C0022,Sports,Monitor,3.0,382.5,2024-07-06,WA,Express
P07298,C0483,Books,Garden Tools,2.0,91.25,2024-01-18,NY,Overnight
P07299,C0357,Sports,Hat,2.0,294.87,2024-02-16,IL,Express
P07300,C0129,Electronics,Jacket,1.0,238.28,2024-12-09,WA,Express
P07301,C0385,Sports,Garden Tools,5.0,414.5,2024-01-28,CA,Standard
P07302,C0484,Sports,Lamp,5.0,277.3,2024-05-22,IL,Overnight
P07303,C0256,Sports,Jacket,1.0,453.68,2024-08-13,FL,
P07304,C0483,Sports,Basketball,4.0,158.02,2024-08-30,IL,Overnight
P07305,C0285,Home & Garden,Smartphone,1.0,389.09,2024-09-10,CA,Overnight
P07306,C0331,Clothing,Garden Tools,2.0,298.88,2024-06-23,CA,Overnight
P07307,C0275,Electronics,Textbook,3.0,95.3,2024-11-12,TX,Standard
P07308,C0197,Home & Garden,Garden Tools,1.0,431.77,2024-04-19,WA,Express
P07309,C0006,Electronics,Smartphone,5.0,196.47,2024-09-04,IL,Overnight
P07310,C0340,Clothing,Jeans,1.0,16.75,2024-01-12,IL,Overnight
P07311,C0087,Sports,Headphones,2.0,69.39,2024-09-11,TX,Overnight
P07312,C0040,Home & Garden,Tablet,1.0,165.08,2024-01-31,WA,Express
P07313,C0415,Sports,Lamp,2.0,334.86,2024-08-21,FL,Express
P07314,C0476,Sports,Laptop,3.0,24.95,2024-06-29,TX,
P07315,C0055,Home & Garden,Jacket,2.0,452.81,2024-12-16,TX,Standard
P07316,C0246,Electronics,Smartphone,5.0,313.53,2024-01-08,TX,Standard
P07317,C0500,Books,Tablet,3.0,273.77,2024-12-11,WA,Express
P07318,C0461,Electronics,Dumbbells,1.0,462.52,2024-11-29,WA,Standard
P07319,C0434,Books,Running Shoes,1.0,248.87,2024-04-12,CA,Overnight
